TOKEN	NE-COARSE-LIT	NE-COARSE-METO
# segment_iiif_link = _
Das	O	O
Vorsehungsvolle	O	O
der	O	O
immer	O	O
weitern	O	O
Bibelverbreitung	O	O
# segment_iiif_link = _
in	O	O
unsern	O	O
Tagen	O	O
(	O	O
Zürich	B-loc	O
,	O	O
Orell	B-loc	O
1817	I-loc	O
126	O	O
.	O	O
S	O	O
.	O	O
in	O	O
8	O	O
.	O	O
)	O	O
.	O	O
# segment_iiif_link = _
Der	O	O
Hauptgedanken	O	O
,	O	O
der	O	O
in	O	O
dieser	O	O
Schrift	O	O
ausgeführt	O	O
wird	O	O
,	O	O
# segment_iiif_link = _
ist	O	O
:	O	O
Nie	O	O
hat	O	O
die	O	O
Vorsehung	O	O
jene	O	O
von	O	O
hierarchischer	O	O
Gewalt	O	O
# segment_iiif_link = _
geleitete	O	O
Versuche	O	O
zur	O	O
Wiederzusammenschmelzung	O	O
der	O	O
ge	O	O
¬	O	O
# segment_iiif_link = _
trennten	O	O
Kirchenformen	O	O
begünstigt	O	O
;	O	O
aber	O	O
das	O	O
hat	O	O
sie	O	O
immer	O	O
# segment_iiif_link = _
und	O	O
auffallend	O	O
befördert	O	O
,	O	O
wenn	O	O
Religionsfreunde	O	O
von	O	O
ver	O	O
¬	O	O
# segment_iiif_link = _
schiedenen	O	O
Kirchen	O	O
das	O	O
,	O	O
was	O	O
ihre	O	O
Glaubensbekenntnisse	O	O
Ue	O	O
¬	O	O
# segment_iiif_link = _
bereinstimmendes	O	O
haben	O	O
,	O	O
zum	O	O
Behuf	O	O
der	O	O
allgemeinen	O	O
Chri	O	O
¬	O	O
# segment_iiif_link = _
stenliebe	O	O
geltend	O	O
machten	O	O
,	O	O
und	O	O
das	O	O
kommt	O	O
nur	O	O
aus	O	O
und	O	O
mit	O	O
# segment_iiif_link = _
dem	O	O
Bibellesen	O	O
.	O	O
Ueberdies	O	O
ist	O	O
die	O	O
Verbreitung	O	O
der	O	O
Bibel	O	O
# segment_iiif_link = _
das	O	O
kräftigste	O	O
Mittel	O	O
,	O	O
die	O	O
noch	O	O
unverdorbene	O	O
Volksmasse	O	O
ge	O	O
¬	O	O
# segment_iiif_link = _
gen	O	O
die	O	O
Pest	O	O
der	O	O
Afterkultur	O	O
zu	O	O
sichern	O	O
,	O	O
und	O	O
das	O	O
Blut	O	O
in	O	O
# segment_iiif_link = _
dem	O	O
moralischen	O	O
Körper	O	O
Europens	B-loc	O
zu	O	O
verbessern	O	O
.	O	O
Herzerhe	O	O
¬	O	O
# segment_iiif_link = _
bend	O	O
und	O	O
wahrhaft	O	O
begeisternd	O	O
sind	O	O
die	O	O
fortgesetzten	O	O
Berichte	O	O
# segment_iiif_link = _
der	O	O
Londoner	O	O
-	O	O
Muttergesellschaft	O	O
von	O	O
dem	O	O
Gedeihen	O	O
,	O	O
und	O	O
# segment_iiif_link = _
der	O	O
immer	O	O
weitern	O	O
Ausbreitung	O	O
der	O	O
Bibelvereine	O	O
in	O	O
allen	O	O
# segment_iiif_link = _
Welttheilen	O	O
.	O	O
Außer	O	O
den	O	O
alle	O	O
Monate	O	O
erscheinenden	O	O
Monthii	O	O
# segment_iiif_link = _
Ectracts	O	O
u	O	O
.	O	O
s	O	O
.	O	O
f	O	O
.	O	O
erschien	O	O
nun	O	O
auch	O	O
der	O	O
13te	O	O
Generalbericht	O	O
# segment_iiif_link = _
im	O	O
Society	B-org	O
House	I-org	O
(	O	O
wohin	O	O
alle	O	O
Nachrichten	O	O
und	O	O
Gesuche	O	O
# segment_iiif_link = _
auch	O	O
vom	O	O
festen	O	O
Lande	O	O
aus	O	O
zu	O	O
richten	O	O
sind	O	O
)	O	O
mit	O	O
118	O	O
.	O	O
sehr	O	O
# segment_iiif_link = _
interessanten	O	O
Beylagen	O	O
.	O	O
Dieser	O	O
dreyzehnte	O	O
,	O	O
in	O	O
25,000	O	O
.	O	O
# segment_iiif_link = _
Exemplaren	O	O
erschienene	O	O
Jahresbericht	O	O
enthält	O	O
die	O	O
merkwür	O	O
¬	O	O
# segment_iiif_link = _
digsten	O	O
Beweise	O	O
von	O	O
solchen	O	O
Fortschritten	O	O
.	O	O
In	O	O
den	O	O
Euro	O	O
¬	O	O
# segment_iiif_link = _
päischen	I-loc	O
Brittischen	I-loc	O
Inseln	I-loc	O
hat	O	O
die	O	O
Societät	O	O
236	O	O
.	O	O
Hülfs	O	O
¬	O	O
# segment_iiif_link = _
gesellschaften	O	O
,	O	O
mit	O	O
305	O	O
.	O	O
Nebenzweigen	O	O
,	O	O
die	O	O
Vereine	O	O
unter	O	O
# segment_iiif_link = _
den	O	O
niedern	O	O
Klassen	O	O
ungerechnet	O	O
,	O	O
in	O	O
welcher	O	O
jedes	O	O
Mitglied	O	O
¬	O	O
# segment_iiif_link = _
wöchentlich	O	O
ein	O	O
oder	O	O
zwey	O	O
Penny	O	O
bezahlt	O	O
,	O	O
und	O	O
die	O	O
doch	O	O
oft	O	O
# segment_iiif_link = _
mehr	O	O
zusammenbringen	O	O
als	O	O
die	O	O
Hülfsgesellschaft	O	O
,	O	O
an	O	O
die	O	O
sie	O	O

# language = de
# newspaper = NZZ
# date = 1828-05-21
# document_id = NZZ-1828-05-21-a-p0001
# segment_iiif_link = _
Schweizerische	B-loc	O
Eidgenossenschaft	I-loc	O
.	O	O
# segment_iiif_link = _
Der	O	O
große	B-org	O
Rath	I-org	O
des	I-org	O
Standes	I-org	O
Luzern	I-org	O
gieng	O	O
in	O	O
der	O	O
Sitzung	O	O
vom	O	O
# segment_iiif_link = _
7	O	O
.	O	O
May	O	O
zur	O	O
Berathung	O	O
des	O	O
Kommissionalberichts	O	O
über	O	O
die	O	O
Staatsverwal	O	O
¬	O	O
# segment_iiif_link = _
tung	O	O
des	B-time	O
Jahrs	I-time	O
1825	I-time	O
über	O	O
.	O	O
Die	O	O
Kommission	O	O
in	O	O
ihrem	O	O
umfassenden	O	O
Be	O	O
¬	O	O
# segment_iiif_link = _
richt	O	O
hatte	O	O
am	O	O
Ende	O	O
ihre	O	O
Anträge	O	O
in	O	O
drey	O	O
Klassen	O	O
getheilt	O	O
.	O	O
In	O	O
die	O	O
erste	O	O
# segment_iiif_link = _
Klasse	O	O
stellte	O	O
die	O	O
Kommission	O	O
diejenigen	O	O
Bemerkungen	O	O
und	O	O
Anträge	O	O
,	O	O
welche	O	O
# segment_iiif_link = _
auf	O	O
verfassungsmäßigem	O	O
Vorschriftsreglement	O	O
oder	O	O
bereits	O	O
ausgesprochener	O	O
# segment_iiif_link = _
Schlußnahme	O	O
von	O	O
Räth	B-pers	O
und	O	O
Hundert	O	O
beruhen	O	O
und	O	O
sonach	O	O
erfüllt	O	O
werden	O	O
# segment_iiif_link = _
müssen	O	O
,	O	O
ohne	O	O
daß	O	O
es	O	O
einer	O	O
weitern	O	O
Diskussion	O	O
bedarf	O	O
;	O	O
dahin	O	O
gehören	O	O
# segment_iiif_link = _
z	O	O
.	O	O
B	O	O
.	O	O
die	O	O
Entwerfung	O	O
eines	O	O
bürgerlichen	O	O
Gesetzbuchs	O	O
,	O	O
Revision	O	O
des	O	O
Ge	O	O
¬	O	O
# segment_iiif_link = _
setzes	O	O
über	O	O
das	O	O
Erziehungswesen	O	O
,	O	O
das	O	O
Forstgesetz	O	O
,	O	O
Einreichung	O	O
der	O	O
rück	O	O
¬	O	O
# segment_iiif_link = _
ständigen	O	O
Rechnungen	O	O
der	O	O
geistlichen	O	O
Kasse	O	O
u	O	O
.	O	O
s	O	O
.	O	O
w	O	O
.	O	O
In	O	O
die	O	O
zweyte	O	O
# segment_iiif_link = _
Klasse	O	O
fielen	O	O
diejenigen	O	O
Anträge	O	O
,	O	O
über	O	O
welche	O	O
Räth	B-pers	O
und	O	O
Hundert	O	O
erst	O	O
noch	O	O
# segment_iiif_link = _
spezielle	O	O
Schlußnahmen	O	O
zu	O	O
fassen	O	O
haben	O	O
,	O	O
und	O	O
in	O	O
die	O	O
dritte	O	O
endlich	O	O
jene	O	O
,	O	O
# segment_iiif_link = _
welche	O	O
im	O	O
Allgemeinen	O	O
dem	O	O
täglichen	O	O
Rathe	O	O
zur	O	O
Erwägung	O	O
empfohlen	O	O
# segment_iiif_link = _
werden	O	O
.	O	O
Die	O	O
speziellen	O	O
Anträge	O	O
der	O	O
zweyten	O	O
Klasse	O	O
betrafen	O	O
den	O	O
Straßen	O	O
¬	O	O
# segment_iiif_link = _
bau	O	O
,	O	O
die	O	O
Errichtung	O	O
einer	O	O
neuen	O	O
Strafanstalt	O	O
und	O	O
das	O	O
Reglement	O	O
des	O	O
# segment_iiif_link = _
täglichen	O	O
Raths	O	O
.	O	O
Hinsichtlich	O	O
des	O	O
ersten	O	O
Gegenstandes	O	O
rügte	O	O
die	O	O
Kom	O	O
¬	O	O
# segment_iiif_link = _
mission	O	O
,	O	O
daß	O	O
bisanhin	O	O
oft	O	O
Straßen	O	O
ohne	O	O
vorherige	O	O
genügliche	O	O
Besprechung	O	O
# segment_iiif_link = _
der	O	O
Landeigenthümer	O	O
ausgesteckt	O	O
,	O	O
und	O	O
ohne	O	O
daß	O	O
man	O	O
vorher	O	O
die	O	O
Eigen	O	O
¬	O	O
# segment_iiif_link = _
thümer	O	O
ausmittelte	O	O
,	O	O
ins	O	O
Werk	O	O
gesetzt	O	O
wurden	O	O
,	O	O
nachher	O	O
aber	O	O
entweder	O	O
keine	O	O
# segment_iiif_link = _
oder	O	O
eine	O	O
höchst	O	O
geringe	O	O
Entschädigung	O	O
erfolgte	O	O
,	O	O
welche	O	O
Entschädigung	O	O
# segment_iiif_link = _
endlich	O	O
nicht	O	O
unparteyisch	O	O
,	O	O
sondern	O	O
durch	O	O
den	O	O
betheiligten	O	O
Staat	O	O
selbst	O	O
fest	O	O
¬	O	O
# segment_iiif_link = _
gesetzt	O	O
und	O	O
bestimmt	O	O
würde	O	O
.	O	O
Ein	O	O
solches	O	O
Verfahren	O	O
laufe	O	O
einem	O	O
der	O	O
ober	O	O
¬	O	O
# segment_iiif_link = _
sten	O	O
Grundsätze	O	O
der	O	O
bürgerlichen	O	O
Freyheit	O	O
entgegen	O	O
,	O	O
verletze	O	O
das	O	O
Eigen	O	O
¬	O	O
# segment_iiif_link = _
thum	O	O
,	O	O
welches	O	O
im	O	O
Staate	O	O
heilig	O	O
seyn	O	O
soll	O	O
und	O	O
zu	O	O
dessen	O	O
Sicherung	O	O
eben	O	O
# segment_iiif_link = _
so	O	O
gut	O	O
als	O	O
zur	O	O
Schirmung	O	O
der	O	O
Freyheit	O	O
der	O	O
Person	O	O
,	O	O
die	O	O
Menschen	O	O
in	O	O
den	O	O
# segment_iiif_link = _
gesellschaftlichen	O	O
Verband	O	O
getreten	O	O
seyen	O	O
.	O	O
Der	O	O
große	O	O
Rath	O	O
faßte	O	O
hierüber	O	O
# segment_iiif_link = _
die	O	O
Schlußnahme	O	O
,	O	O
daß	O	O
der	O	O
tägliche	O	O
Rath	O	O
beauftragt	O	O
werde	O	O
,	O	O
einen	O	O
Ge	O	O
¬	O	O
# segment_iiif_link = _
setzesvorschlag	O	O
einzureichen	O	O
über	O	O
die	O	O
Art	O	O
und	O	O
Weise	O	O
,	O	O
wie	O	O
Partikularen	O	O
# segment_iiif_link = _
angehalten	O	O
werden	O	O
können	O	O
,	O	O
ihr	O	O
Privateigenthum	O	O
zu	O	O
Erweiterungen	O	O
oder	O	O
# segment_iiif_link = _
Veränderungen	O	O
schon	O	O
bestehender	O	O
oder	O	O
Anlagen	O	O
neuer	O	O
Landstraßen	O	O
und	O	O
# segment_iiif_link = _
Verbindungswegen	O	O
,	O	O
oder	O	O
zu	O	O
andern	O	O
öffentlichen	O	O
Anstalten	O	O
herzugeben	O	O
,	O	O
# segment_iiif_link = _
so	O	O
wie	O	O
über	O	O
die	O	O
daherige	O	O
Entschädigungsleistung	O	O
.	O	O
Hinsichtlich	O	O
der	O	O
Er	O	O
¬	O	O
# segment_iiif_link = _
bauung	O	O
einer	O	O
neuen	O	O
Strafanstalt	O	O
erließ	O	O
der	O	O
große	O	O
Rath	O	O
an	O	O
den	O	O
täglichen	O	O
# segment_iiif_link = _
Rath	O	O
die	O	O
Einladung	O	O
,	O	O
einen	O	O
Bericht	O	O
zu	O	O
erstatten	O	O
,	O	O
wie	O	O
solche	O	O
Erbauung	O	O
# segment_iiif_link = _
zweckmäßig	O	O
bewerkstelliget	O	O
und	O	O
welche	O	O
pekuniären	O	O
Hülfsquellen	O	O
allfallig	O	O
# segment_iiif_link = _
hiefür	O	O
in	O	O
Anspruch	O	O
genommen	O	O
werden	O	O
könnten	O	O
;	O	O
in	O	O
diesem	O	O
Bericht	O	O
wird	O	O
# segment_iiif_link = _
der	O	O
tägliche	O	O
Rath	O	O
gleichzeitig	O	O
seine	O	O
Ansichten	O	O
über	O	O
die	O	O
Bewerkstelligung	O	O
# segment_iiif_link = _
einer	O	O
Deportation	O	O
schwerer	O	O
Verbrecher	O	O
aufzunehmen	O	O
ersucht	O	O
.	O	O
Betreffend	O	O
# segment_iiif_link = _
endlich	O	O
das	O	O
Reglement	O	O
für	O	O
den	O	O
täglichen	O	O
Rath	O	O
,	O	O
so	O	O
stellte	O	O
die	O	O
Kommission	O	O
# segment_iiif_link = _
den	O	O
Antrag	O	O
,	O	O
daß	O	O
der	O	O
tägliche	O	O
Rath	O	O
beauftragt	O	O
werde	O	O
,	O	O
einen	O	O
Gesetzesvor	O	O
¬	O	O
# segment_iiif_link = _
schlag	O	O
,	O	O
enthaltend	O	O
ein	O	O
Reglement	O	O
für	O	O
die	O	O
Geschäftsordnung	O	O
des	O	O
täglichen	O	O
# segment_iiif_link = _
Raths	O	O
dem	O	O
großen	O	O
Rathe	O	O
vorzulegen	O	O
.	O	O
Dieser	O	O
Kommissionalantrag	O	O
ward	O	O
# segment_iiif_link = _
heftig	O	O
bestritten	O	O
.	O	O
Der	O	O
tägliche	O	O
Rath	O	O
,	O	O
so	O	O
hieß	O	O
es	O	O
,	O	O
sey	O	O
eine	O	O
konstitutio	O	O
¬	O	O
# segment_iiif_link = _
nelle	O	O
Behörde	O	O
,	O	O
die	O	O
in	O	O
der	O	O
ihr	O	O
durch	O	O
die	O	O
Verfassung	O	O
angewiesenen	O	O
Sphäre	O	O
# segment_iiif_link = _
sich	O	O
frey	O	O
bewegen	O	O
könne	O	O
;	O	O
ihm	O	O
müsse	O	O
überlassen	O	O
werden	O	O
seine	O	O
Geschäfts	O	O
¬	O	O
# segment_iiif_link = _
ordnung	O	O
selbst	O	O
zu	O	O
bestimmen	O	O
.	O	O
Der	O	O
tägliche	O	O
Rath	O	O
,	O	O
der	O	O
die	O	O
oberste	O	O
Ver	O	O
¬	O	O
# segment_iiif_link = _
waltungsbehörde	O	O
bilde	O	O
,	O	O
sey	O	O
als	O	O
Behörde	O	O
für	O	O
seine	O	O
Handlungen	O	O
dem	O	O
großen	O	O
# segment_iiif_link = _
Rath	O	O
verantwortlich	O	O
,	O	O
und	O	O
darum	O	O
könne	O	O
sich	O	O
der	O	O
große	O	O
Rath	O	O
nicht	O	O
mit	O	O
# segment_iiif_link = _
den	O	O
Verrichtungen	O	O
der	O	O
einzelnen	O	O
Rathsabtheilungen	O	O
und	O	O
untergeordneter	O	O
# segment_iiif_link = _
Behörden	O	O
befassen	O	O
,	O	O
welche	O	O
in	O	O
der	O	O
Verantwortlichkeit	O	O
gegen	O	O
den	O	O
täglichen	O	O
# segment_iiif_link = _
Rath	O	O
stehen	O	O
und	O	O
von	O	O
ihm	O	O
ihre	O	O
Vorschriften	O	O
zu	O	O
empfangen	O	O
haben	O	O
.	O	O
Hier	O	O
¬	O	O
# segment_iiif_link = _
über	O	O
ward	O	O
entgegnet	O	O
,	O	O
daß	O	O
,	O	O
wenn	O	O
dieser	O	O
Grundsatz	O	O
konsequent	O	O
durchgeführt	O	O
# segment_iiif_link = _
und	O	O
anerkannt	O	O
werden	O	O
wolle	O	O
,	O	O
dannzumal	O	O
der	O	O
große	O	O
Rath	O	O
gar	O	O
kein	O	O
Gesetz	O	O
# segment_iiif_link = _
mehr	O	O
zu	O	O
erlassen	O	O
hätte	O	O
,	O	O
sondern	O	O
der	O	O
tägliche	O	O
Rath	O	O
,	O	O
der	O	O
den	O	O
Staat	O	O
verwalte	O	O
,	O	O
# segment_iiif_link = _
habe	O	O
dann	O	O
die	O	O
Gesetze	O	O
zu	O	O
geben	O	O
und	O	O
sey	O	O
dem	O	O
großen	O	O
Rath	O	O
nur	O	O
für	O	O
die	O	O
# segment_iiif_link = _
Güte	O	O
derselben	O	O
verantwortlich	O	O
.	O	O
Wenn	O	O
der	O	O
große	O	O
Rath	O	O
um	O	O
keine	O	O
unter	O	O
¬	O	O
# segment_iiif_link = _
geordnete	O	O
Stelle	O	O
sich	O	O
zu	O	O
bekümmern	O	O
habe	O	O
,	O	O
so	O	O
könne	O	O
er	O	O
auch	O	O
den	O	O
Gerich	O	O
¬	O	O
# segment_iiif_link = _
ten	O	O
keine	O	O
Gerichtsordnungen	O	O
mehr	O	O
vorschreiben	O	O
u	O	O
.	O	O
s	O	O
.	O	O
w	O	O
.	O	O
Als	O	O
es	O	O
um	O	O
ein	O	O
# segment_iiif_link = _
Reglement	O	O
des	O	O
großen	O	O
Raths	O	O
unlängst	O	O
zu	O	O
thun	O	O
gewesen	O	O
war	O	O
,	O	O
hieß	O	O
es	O	O
,	O	O
# segment_iiif_link = _
ein	O	O
solches	O	O
Reglement	O	O
sey	O	O
ein	O	O
eigentliches	O	O
Gesetz	O	O
und	O	O
dem	O	O
täglichen	O	O
Rathe	O	O
# segment_iiif_link = _
gebühre	O	O
die	O	O
Initiative	O	O
.	O	O
Ob	O	O
sich	O	O
nun	O	O
die	O	O
Sache	O	O
so	O	O
schnell	O	O
geändert	O	O
habe	O	O
?	O	O
# segment_iiif_link = _
Man	O	O
berief	O	O
sich	O	O
endlich	O	O
auf	O	O
die	O	O
Gesetzgebungen	O	O
anderer	O	O
eidgenössischer	O	O
# segment_iiif_link = _
Kantone	O	O
,	O	O
namentlich	O	O
von	O	O
Freyburg	B-loc	O
,	O	O
Schaffhausen	B-loc	O
und	O	O
Aargau	B-loc	O
,	O	O
wo	O	O
die	O	O
# segment_iiif_link = _
Reglements	O	O
für	O	O
die	O	O
kleinen	O	O
Räthe	O	O
ebenfalls	O	O
von	O	O
dem	O	O
großen	O	O
Rathe	O	O
aus	O	O
¬	O	O
# segment_iiif_link = _
gegangen	O	O
sind	O	O
.	O	O
Von	O	O
der	O	O
andern	O	O
Seite	O	O
wollte	O	O
man	O	O
sich	O	O
endlich	O	O
dazu	O	O
ver	O	O
¬	O	O
# segment_iiif_link = _
stehen	O	O
,	O	O
von	O	O
dem	O	O
zu	O	O
entwerfenden	O	O
Reglement	O	O
dem	O	O
großen	O	O
Rathe	O	O
Kennt	O	O
¬	O	O
# segment_iiif_link = _
niß	O	O
zu	O	O
geben	O	O
und	O	O
es	O	O
ihm	O	O
also	O	O
unter	O	O
dieser	O	O
Form	O	O
vorzulegen	O	O
;	O	O
allein	O	O
es	O	O
# segment_iiif_link = _
ward	O	O
auf	O	O
dem	O	O
Antrag	O	O
,	O	O
daß	O	O
das	O	O
Reglement	O	O
von	O	O
dem	O	O
großen	O	O
Rath	O	O
auf	O	O
# segment_iiif_link = _
Vorschlag	O	O
des	O	O
täglichen	O	O
Raths	O	O
ausgehen	O	O
soll	O	O
,	O	O
beharrt	O	O
und	O	O
endlich	O	O
dieser	O	O
# segment_iiif_link = _
Antrag	O	O
mit	O	O
47	O	O
Stimmen	O	O
gegen	O	O
25	O	O
von	O	O
der	O	O
Versammlung	O	O
genehmigt	O	O
.	O	O

# language = de
# newspaper = NZZ
# date = 1838-03-30
# document_id = NZZ-1838-03-30-a-p0001
# segment_iiif_link = _
Schwyz	B-loc	O
.	O	O
Der	O	O
Waldstätterbote	O	O
theilt	O	O
nun	O	O
das	O	O
Kreisschreiben	O	O
voll	O	O
¬	O	O
# segment_iiif_link = _
ständig	O	O
mit	O	O
,	O	O
durch	O	O
welches	O	O
sich	O	O
der	O	O
„	O	O
hohe	O	O
Stand	O	O
Schwyz	B-loc	O
""""	O	O
für	O	O
das	O	O
# segment_iiif_link = _
„	O	O
alte	B-loc	O
Land	I-loc	O
Schwyz	I-loc	O
""""	O	O
wegen	O	O
der	O	O
Okkupationskosten	O	O
verwendet	O	O
.	O	O
Von	O	O
# segment_iiif_link = _
einer	O	O
Rückforderung	O	O
der	O	O
dem	O	O
Vororte	O	O
jüngst	O	O
eingehändigten	O	O
Baarschaft	O	O
# segment_iiif_link = _
ist	O	O
daren	O	O
nicht	O	O
die	O	O
Rede	O	O
,	O	O
sondern	O	O
die	O	O
Mitstände	O	O
werden	O	O
nur	O	O
ersucht	O	O
# segment_iiif_link = _
„	O	O
daß	O	O
sie	O	O
die	O	O
Frage	O	O
der	O	O
Okkupationskosten	O	O
des	O	O
alten	B-loc	O
Landes	I-loc	O
Schwyz	I-loc	O
und	O	O
# segment_iiif_link = _
die	O	O
demselben	O	O
von	O	O
daher	O	O
aufgelegte	O	O
Verpflichtung	O	O
aus	O	O
den	O	O
Traktanden	O	O
der	O	O
# segment_iiif_link = _
Tagsatzung	O	O
wegweisen	O	O
und	O	O
dadurch	O	O
das	O	O
brüderliche	O	O
Zusammenleben	O	O
der	O	O
# segment_iiif_link = _
verschiedenen	O	O
Gebietstheile	O	O
des	O	O
Kantons	O	O
nicht	O	O
länger	O	O
trüben	O	O
und	O	O
mit	O	O
# segment_iiif_link = _
Schmerz	O	O
und	O	O
Bitterkeit	O	O
erfüllen	O	O
wollen	O	O
.	O	O
""""	O	O
Was	O	O
in	O	O
dem	O	O
Kreisschreiben	O	O
# segment_iiif_link = _
empören	O	O
muß	O	O
,	O	O
ist	O	O
der	O	O
jammernde	O	O
Ton	O	O
,	O	O
wodurch	O	O
man	O	O
die	O	O
weichen	O	O
Seelen	O	O
# segment_iiif_link = _
zu	O	O
übermeistern	O	O
hofft	O	O
.	O	O
Wer	O	O
von	O	O
der	O	O
innern	O	O
Wirthschaft	O	O
des	O	O
Kantons	B-loc	O
# segment_iiif_link = _
Schwyz	B-loc	O
,	O	O
von	O	O
der	O	O
Gewaltthätigkeit	O	O
der	O	O
bald	O	O
wieder	O	O
so	O	O
demüthigen	O	O
Häupt	O	O
¬	O	O
# segment_iiif_link = _
linge	O	O
,	O	O
von	O	O
den	O	O
Bestechungen	O	O
und	O	O
der	O	O
ganzen	O	O
Verwendungsweise	O	O
reich	O	O
¬	O	O
# segment_iiif_link = _
licher	O	O
Hülfsquellen	O	O
nichts	O	O
wüßte	O	O
,	O	O
der	O	O
würde	O	O
nach	O	O
dem	O	O
Schwyzerischen	B-loc	O
# segment_iiif_link = _
Schreiben	O	O
sich	O	O
vorstellen	O	O
müssen	O	O
,	O	O
es	O	O
hätten	O	O
sich	O	O
überstarke	O	O
,	O	O
böse	O	O
Nach	O	O
¬	O	O
# segment_iiif_link = _
barn	O	O
zur	O	O
Aufgabe	O	O
gemacht	O	O
,	O	O
ein	O	O
unschuldiges	O	O
,	O	O
armes	O	O
Hirtenvolk	O	O
auszu	O	O
¬	O	O
# segment_iiif_link = _
saugen	O	O
und	O	O
zu	O	O
martern	O	O
.	O	O
Der	O	O
K	B-loc	O
.	I-loc	O
Schwyz	I-loc	O
,	O	O
heißt	O	O
es	O	O
sogar	O	O
in	O	O
dem	O	O
Schrei	O	O
¬	O	O
# segment_iiif_link = _
ben	O	O
,	O	O
habe	O	O
ja	O	O
den	O	O
Eidgenossen	O	O
seit	O	O
seiner	O	O
Wiedererstehung	O	O
vom	B-time	O
Jahr	I-time	O
1833	I-time	O
# segment_iiif_link = _
„	O	O
nichts	O	O
zu	O	O
leide	O	O
gethan	O	O
!	O	O
""""	O	O
# segment_iiif_link = _
Doch	O	O
man	O	O
bilde	O	O
sich	O	O
nicht	O	O
ein	O	O
,	O	O
daß	O	O
nach	O	O
dem	O	O
Sinne	O	O
von	O	O
Schwyz	B-loc	O
mit	O	O
# segment_iiif_link = _
der	O	O
Gewährung	O	O
oder	O	O
dem	O	O
Abschlag	O	O
seines	O	O
Gesuchs	O	O
alles	O	O
entschieden	O	O
wäre	O	O
.	O	O
# segment_iiif_link = _
Auf	O	O
den	O	O
Fall	O	O
eines	O	O
Abschlages	O	O
,	O	O
ruft	O	O
der	O	O
hohe	O	O
Stand	O	O
Schwyz	B-loc	O
der	O	O
An	O	O
¬	O	O
# segment_iiif_link = _
sicht	O	O
des	O	O
hohen	O	O
Standes	O	O
Neuenburg	B-loc	O
wieder	O	O
,	O	O
daß	O	O
die	O	O
Vollstreckung	O	O
eines	O	O
# segment_iiif_link = _
Tagsatzungsbeschlusses	O	O
zu	O	O
den	O	O
„	O	O
außerordentlichen	O	O
Umständen	O	O
""""	O	O
gehöre	O	O
,	O	O
bei	O	O
# segment_iiif_link = _
denen	O	O
,	O	O
nach	O	O
dem	O	O
Bundesvertrag	O	O
,	O	O
nur	O	O
mit	O	O
zwei	O	O
Drittheilen	O	O
der	O	O
Stimmen	O	O
# segment_iiif_link = _
dem	O	O
Vororte	O	O
besondere	O	O
Vollmachten	O	O
gegeben	O	O
werden	O	O
können	O	O
.	O	O
Wir	O	O
haben	O	O
# segment_iiif_link = _
schon	O	O
voriges	O	O
Jahr	O	O
gezeigt	O	O
,	O	O
wie	O	O
sehr	O	O
die	O	O
Tagsatzung	O	O
,	O	O
wenn	O	O
sie	O	O
dieser	O	O
# segment_iiif_link = _
Ansicht	O	O
beiträte	O	O
,	O	O
die	O	O
Autorität	O	O
ihrer	O	O
Beschlüsse	O	O
gefährden	O	O
würde	O	O
.	O	O
Schwyz	B-loc	O
# segment_iiif_link = _
gibt	O	O
sich	O	O
das	O	O
Ansehn	O	O
,	O	O
als	O	O
Vertheidiger	O	O
der	O	O
Bundesakte	O	O
aufzutreten	O	O
.	O	O
# segment_iiif_link = _
„	O	O
Was	O	O
Uns	O	O
heute	O	O
gilt	O	O
,	O	O
kann	O	O
auch	O	O
Morgen	O	O
auf	O	O
einen	O	O
andern	O	O
angewendet	O	O
# segment_iiif_link = _
werden	O	O
,	O	O
—	O	O
sagt	O	O
das	O	O
Schreiben	O	O
.	O	O
Ein	O	O
solches	O	O
Auftreten	O	O
zum	O	O
Schutze	O	O
der	O	O
Bun	O	O
¬	O	O
# segment_iiif_link = _
desakte	O	O
,	O	O
so	O	O
übel	O	O
verstanden	O	O
es	O	O
nach	O	O
unserm	O	O
Urtheile	O	O
war	O	O
,	O	O
konnte	O	O
man	O	O
allen	O	O
¬	O	O
# segment_iiif_link = _
falls	O	O
an	O	O
Neuenburg	B-loc	O
für	O	O
aufrichtig	O	O
achten	O	O
,	O	O
weil	O	O
es	O	O
gedenkbar	O	O
war	O	O
,	O	O
daß	O	O
Neuen	O	O
¬	O	O
# segment_iiif_link = _
burg	I-loc	O
in	O	O
den	O	O
Gehorsam	O	O
von	O	O
Schwyz	B-loc	O
gegen	O	O
den	O	O
Tagsatzungsbeschluß	O	O
keinen	O	O
# segment_iiif_link = _
Zweifel	O	O
setzte	O	O
.	O	O
Nun	O	O
aber	O	O
bringt	O	O
Schwyz	B-loc	O
die	O	O
angeführte	O	O
Behauptung	O	O
# segment_iiif_link = _
selbst	O	O
,	O	O
und	O	O
zwar	O	O
in	O	O
einem	O	O
Schreiben	O	O
,	O	O
das	O	O
nach	O	O
seinem	O	O
übrigen	O	O
Inhalte	O	O
# segment_iiif_link = _
nur	O	O
dazu	O	O
bestimmt	O	O
ist	O	O
,	O	O
alle	O	O
Hebel	O	O
anzulegen	O	O
,	O	O
um	O	O
der	O	O
Okkupationskosten	O	O
# segment_iiif_link = _
los	O	O
zu	O	O
werden	O	O
.	O	O
Damit	O	O
