TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC	LEVENSHTEIN	DATE
on	O	O									1798-02-15 00:00:00
pût	O	O									1798-02-15 00:00:00
# segment_iiif_link											
tenir	O	O									1798-02-15 00:00:00
un	O	O									1798-02-15 00:00:00
quilier	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
S	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
adresser	O	O									1798-02-15 00:00:00
au	O	O									1798-02-15 00:00:00
bureau	O	O									1798-02-15 00:00:00
d	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
avis	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
;	O	O									1798-02-15 00:00:00
# segment_iiif_link											
5	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
Mercredi	O	O									1798-02-15 00:00:00
7	O	O									1798-02-15 00:00:00
du	O	O									1798-02-15 00:00:00
courant	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
on	O	O									1798-02-15 00:00:00
a	O	O									1798-02-15 00:00:00
trouvé	O	O									1798-02-15 00:00:00
un	O	O									1798-02-15 00:00:00
paquet	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
toile	O	O									1798-02-15 00:00:00
# segment_iiif_link											
sur	O	O									1798-02-15 00:00:00
lé	O	O									1798-02-15 00:00:00
Crêt	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
La	O	O									1798-02-15 00:00:00
_	O	O									1798-02-15 00:00:00
personne	O	O									1798-02-15 00:00:00
qui	O	O									1798-02-15 00:00:00
l	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
a	O	O									1798-02-15 00:00:00
perdu	O	O									1798-02-15 00:00:00
apprendra	O	O									1798-02-15 00:00:00
au	O	O									1798-02-15 00:00:00
bureau	O	O									1798-02-15 00:00:00
# segment_iiif_link											
d	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
avis	O	O									1798-02-15 00:00:00
le	O	O									1798-02-15 00:00:00
nom	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
celle	O	O									1798-02-15 00:00:00
-	O	O									1798-02-15 00:00:00
qui	O	O									1798-02-15 00:00:00
l	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
a	O	O									1798-02-15 00:00:00
trouvé	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
# segment_iiif_link											
6	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
Oh	O	O									1798-02-15 00:00:00
demande	O	O									1798-02-15 00:00:00
une	O	O									1798-02-15 00:00:00
fille	O	O									1798-02-15 00:00:00
qui	O	O									1798-02-15 00:00:00
sache	O	O									1798-02-15 00:00:00
fane	O	O									1798-02-15 00:00:00
un	O	O									1798-02-15 00:00:00
bon	O	O									1798-02-15 00:00:00
ordinaire	O	O									1798-02-15 00:00:00
et	O	O									1798-02-15 00:00:00
# segment_iiif_link											
soigner	O	O									1798-02-15 00:00:00
des	O	O									1798-02-15 00:00:00
enfans	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
qui	O	O									1798-02-15 00:00:00
aye	O	O									1798-02-15 00:00:00
bonne	O	O									1798-02-15 00:00:00
conduite	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
Elle	O	O									1798-02-15 00:00:00
pourrait	O	O									1798-02-15 00:00:00
# segment_iiif_link											
'	O	O									1798-02-15 00:00:00
entrer	O	O									1798-02-15 00:00:00
en	O	O									1798-02-15 00:00:00
place	O	O									1798-02-15 00:00:00
dés	O	O									1798-02-15 00:00:00
à	O	O									1798-02-15 00:00:00
présent	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
S	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
adr	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
au	O	O									1798-02-15 00:00:00
bureau	O	O									1798-02-15 00:00:00
d	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
avis	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
# segment_iiif_link											
7	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
Far	B-LOC	O									1798-02-15 00:00:00
due	O	O									1798-02-15 00:00:00
permission	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
vendredi	O	O									1798-02-15 00:00:00
17	O	O									1798-02-15 00:00:00
du	O	O									1798-02-15 00:00:00
courant	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
à	O	O									1798-02-15 00:00:00
9	O	O									1798-02-15 00:00:00
heures	O	O									1798-02-15 00:00:00
# segment_iiif_link											
du	O	O									1798-02-15 00:00:00
matin	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
on	O	O									1798-02-15 00:00:00
exposera	O	O									1798-02-15 00:00:00
en	O	O									1798-02-15 00:00:00
montes	O	O									1798-02-15 00:00:00
dans	O	O									1798-02-15 00:00:00
l	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
antï	O	O									1798-02-15 00:00:00
-	O	O									1798-02-15 00:00:00
chambre	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
lé	O	O									1798-02-15 00:00:00
# segment_iiif_link											
salle	O	O									1798-02-15 00:00:00
du	O	O									1798-02-15 00:00:00
Concert	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
divers	O	O									1798-02-15 00:00:00
meubles	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
la	O	O									1798-02-15 00:00:00
plupart	O	O									1798-02-15 00:00:00
en	O	O									1798-02-15 00:00:00
bon	O	O									1798-02-15 00:00:00
état	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
# segment_iiif_link											
tels	O	O									1798-02-15 00:00:00
que	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
buffets	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
lits	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
matelas	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
batterie	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
cuisine	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
vieux	O	O									1798-02-15 00:00:00
# segment_iiif_link											
étain	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
etc	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
# segment_iiif_link											
8	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
Le	O	O									1798-02-15 00:00:00
lendemain	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
la	O	O									1798-02-15 00:00:00
prestation	O	O									1798-02-15 00:00:00
des	O	O									1798-02-15 00:00:00
sermens	O	O									1798-02-15 00:00:00
à	O	O									1798-02-15 00:00:00
Neuchatel	B-LOC	O									1798-02-15 00:00:00
i	O	O									1798-02-15 00:00:00
# segment_iiif_link											
on	O	O									1798-02-15 00:00:00
a	O	O									1798-02-15 00:00:00
trouvé	O	O									1798-02-15 00:00:00
un	O	O									1798-02-15 00:00:00
chien	O	O									1798-02-15 00:00:00
d	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
arrêt	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
La	O	O									1798-02-15 00:00:00
personne	O	O									1798-02-15 00:00:00
à	O	O									1798-02-15 00:00:00
qui	O	O									1798-02-15 00:00:00
il	O	O									1798-02-15 00:00:00
appartient	O	O									1798-02-15 00:00:00
# segment_iiif_link											
peut	O	O									1798-02-15 00:00:00
le	O	O									1798-02-15 00:00:00
réclamer	O	O									1798-02-15 00:00:00
chez	O	O									1798-02-15 00:00:00
Jean	B-PERS	O									1798-02-15 00:00:00
-	I-PERS	O									1798-02-15 00:00:00
Frédéric	I-PERS	O									1798-02-15 00:00:00
Borel	I-PERS	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
maître	O	O									1798-02-15 00:00:00
# segment_iiif_link											
charpentier	O	O									1798-02-15 00:00:00
à	O	O									1798-02-15 00:00:00
Couve	B-LOC	O									1798-02-15 00:00:00
t	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
-	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
# segment_iiif_link											
g	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
Dans	O	O									1798-02-15 00:00:00
une	O	O									1798-02-15 00:00:00
maison	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
cette	O	O									1798-02-15 00:00:00
ville	O	O									1798-02-15 00:00:00
on	O	O									1798-02-15 00:00:00
demande	O	O									1798-02-15 00:00:00
une	O	O									1798-02-15 00:00:00
jeune	O	O									1798-02-15 00:00:00
# segment_iiif_link											
.	O	O									1798-02-15 00:00:00
fille	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
bonne	O	O									1798-02-15 00:00:00
conduite	O	O									1798-02-15 00:00:00
et	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
bonnes	O	O									1798-02-15 00:00:00
mœurs	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
pour	O	O									1798-02-15 00:00:00
soigner	O	O									1798-02-15 00:00:00
# segment_iiif_link											
un	O	O									1798-02-15 00:00:00
enfant	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
S	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
adr	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
au	O	O									1798-02-15 00:00:00
""""	O	O									1798-02-15 00:00:00
bureau	O	O									1798-02-15 00:00:00
d	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
avis	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
# segment_iiif_link											
10	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
M	B-PERS	O									1798-02-15 00:00:00
.	I-PERS	O									1798-02-15 00:00:00
Rougemont	I-PERS	O									1798-02-15 00:00:00
,	I-PERS	O									1798-02-15 00:00:00
commissaire	I-PERS	O									1798-02-15 00:00:00
général	I-PERS	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
demande	O	O									1798-02-15 00:00:00
à	O	O									1798-02-15 00:00:00
acheter	O	O									1798-02-15 00:00:00
# segment_iiif_link											
des	O	O									1798-02-15 00:00:00
bosses	O	O									1798-02-15 00:00:00
à	O	O									1798-02-15 00:00:00
char	O	O									1798-02-15 00:00:00
et	O	O									1798-02-15 00:00:00
des	O	O									1798-02-15 00:00:00
bollers	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
diverses	O	O									1798-02-15 00:00:00
grandeurs	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
# segment_iiif_link											
11	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
M	B-PERS	O									1798-02-15 00:00:00
.	I-PERS	O									1798-02-15 00:00:00
Fa	I-PERS	O									1798-02-15 00:00:00
vre	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
négociant	O	O									1798-02-15 00:00:00
sur	O	O									1798-02-15 00:00:00
la	O	O									1798-02-15 00:00:00
place	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
a	O	O									1798-02-15 00:00:00
reçu	O	O									1798-02-15 00:00:00
e	O	O									1798-02-15 00:00:00
j	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
commission	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
# segment_iiif_link											
la	O	O									1798-02-15 00:00:00
graine	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
tre	O	O									1798-02-15 00:00:00
lie	O	O									1798-02-15 00:00:00
nouvelle	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
qu	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
il	O	O									1798-02-15 00:00:00
offre	O	O									1798-02-15 00:00:00
en	O	O									1798-02-15 00:00:00
gros	O	O									1798-02-15 00:00:00
et	O	O									1798-02-15 00:00:00
en	O	O									1798-02-15 00:00:00
détail	O	O									1798-02-15 00:00:00
# segment_iiif_link											
-	O	O									1798-02-15 00:00:00
à	O	O									1798-02-15 00:00:00
un	O	O									1798-02-15 00:00:00
prix	O	O									1798-02-15 00:00:00
modique	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
# segment_iiif_link											
£	O	O									1798-02-15 00:00:00
2	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
Le	O	O									1798-02-15 00:00:00
sieur	B-PERS	O									1798-02-15 00:00:00
Quartier	I-PERS	O									1798-02-15 00:00:00
_	I-PERS	O									1798-02-15 00:00:00
^	I-PERS	O									1798-02-15 00:00:00
instituteur	I-PERS	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
s	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
étant	O	O									1798-02-15 00:00:00
décidé	O	O									1798-02-15 00:00:00
d	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
aller	O	O									1798-02-15 00:00:00
# segment_iiif_link											
passer	O	O									1798-02-15 00:00:00
tout	O	O									1798-02-15 00:00:00
au	O	O									1798-02-15 00:00:00
moins	O	O									1798-02-15 00:00:00
l	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
été	O	O									1798-02-15 00:00:00
prochain	O	O									1798-02-15 00:00:00
à	O	O									1798-02-15 00:00:00
la	O	O									1798-02-15 00:00:00
campagne	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
invite	O	O									1798-02-15 00:00:00
les	O	O									1798-02-15 00:00:00
)	O	O									1798-02-15 00:00:00
# segment_iiif_link											
personnes	O	O									1798-02-15 00:00:00
qui	O	O									1798-02-15 00:00:00
voudraient	O	O									1798-02-15 00:00:00
se	O	O									1798-02-15 00:00:00
pourvoir	O	O									1798-02-15 00:00:00
chez	O	O									1798-02-15 00:00:00
lui	O	O									1798-02-15 00:00:00
d	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
encre	O	O									1798-02-15 00:00:00
et	O	O									1798-02-15 00:00:00
# segment_iiif_link											
.	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
plumes	O	O									1798-02-15 00:00:00
taillées	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
s	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
annoncer	O	O									1798-02-15 00:00:00
au	O	O									1798-02-15 00:00:00
plutôt	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
Il	O	O									1798-02-15 00:00:00
lui	O	O									1798-02-15 00:00:00
reste	O	O									1798-02-15 00:00:00
# segment_iiif_link											
quelques	O	O									1798-02-15 00:00:00
papiers	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
tant	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
poste	O	O									1798-02-15 00:00:00
qu	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
autres	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
différens	O	O									1798-02-15 00:00:00
# segment_iiif_link											
formats	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
dont	O	O									1798-02-15 00:00:00
il	O	O									1798-02-15 00:00:00
veut	O	O									1798-02-15 00:00:00
se	O	O									1798-02-15 00:00:00
dèiaire	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
et	O	O									1798-02-15 00:00:00
qu	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
il	O	O									1798-02-15 00:00:00
cédera	O	O									1798-02-15 00:00:00
pendant	O	O									1798-02-15 00:00:00
la	O	O									1798-02-15 00:00:00
# segment_iiif_link											
foire	O	O									1798-02-15 00:00:00
au	O	O									1798-02-15 00:00:00
dessous	O	O									1798-02-15 00:00:00
du	O	O									1798-02-15 00:00:00
prix	O	O									1798-02-15 00:00:00
coûtant	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
# segment_iiif_link											
Ï	B-PERS	O									1798-02-15 00:00:00
3	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
On	O	O									1798-02-15 00:00:00
demande	O	O									1798-02-15 00:00:00
pour	O	O									1798-02-15 00:00:00
le	O	O									1798-02-15 00:00:00
commencement	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
mars	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
une	O	O									1798-02-15 00:00:00
# segment_iiif_link											
servante	O	O									1798-02-15 00:00:00
qui	O	O									1798-02-15 00:00:00
sache	O	O									1798-02-15 00:00:00
coudre	O	O									1798-02-15 00:00:00
et	O	O									1798-02-15 00:00:00
travailler	O	O									1798-02-15 00:00:00
dans	O	O									1798-02-15 00:00:00
un	O	O									1798-02-15 00:00:00
jardin	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
S	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
adr	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
# segment_iiif_link											
au	O	O									1798-02-15 00:00:00
bureau	O	O									1798-02-15 00:00:00
d	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
avis	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
'	O	O									1798-02-15 00:00:00
# segment_iiif_link											
14	O	O									1798-02-15 00:00:00
.	O	O									1798-02-15 00:00:00
Le	O	O									1798-02-15 00:00:00
«	O	O									1798-02-15 00:00:00
5	O	O									1798-02-15 00:00:00
janvier	O	O									1798-02-15 00:00:00
dernier	O	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
on	O	O									1798-02-15 00:00:00
a	O	O									1798-02-15 00:00:00
trouvé	O	O									1798-02-15 00:00:00
de	O	O									1798-02-15 00:00:00
Neuchatel	B-LOC	O									1798-02-15 00:00:00
à	O	O									1798-02-15 00:00:00
# segment_iiif_link											
_	B-LOC	O									1798-02-15 00:00:00
Chaumont	I-LOC	O									1798-02-15 00:00:00
,	O	O									1798-02-15 00:00:00
un	O	O									1798-02-15 00:00:00
petit	O	O									1798-02-15 00:00:00
