TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC	LEVENSHTEIN	DATE
Mühe	O	O									1808-04-29 00:00:00
angewandt	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
um	O	O									1808-04-29 00:00:00
den	O	O									1808-04-29 00:00:00
Kronprinzen	O	O									1808-04-29 00:00:00
von	O	O									1808-04-29 00:00:00
Dänemark	B-LOC	O									1808-04-29 00:00:00
zu	O	O									1808-04-29 00:00:00
!	O	O									1808-04-29 00:00:00
# segment_iiif_link											
vermögen	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
der	O	O									1808-04-29 00:00:00
Koalition	O	O									1808-04-29 00:00:00
gegen	O	O									1808-04-29 00:00:00
Frankreich	B-LOC	B-ORG									1808-04-29 00:00:00
beyzutreten	O	O									1808-04-29 00:00:00
;	O	O									1808-04-29 00:00:00
# segment_iiif_link											
daß	O	O									1808-04-29 00:00:00
aber	O	O									1808-04-29 00:00:00
die	O	O									1808-04-29 00:00:00
Antwort	O	O									1808-04-29 00:00:00
des	O	O									1808-04-29 00:00:00
Prinzen	O	O									1808-04-29 00:00:00
immer	O	O									1808-04-29 00:00:00
deutlich	O	O									1808-04-29 00:00:00
und	O	O									1808-04-29 00:00:00
un	O	O									1808-04-29 00:00:00
¬	O	O									1808-04-29 00:00:00
# segment_iiif_link											
verändert	O	O									1808-04-29 00:00:00
dieselbe	O	O									1808-04-29 00:00:00
gewesen	O	O									1808-04-29 00:00:00
sey	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
daß	O	O									1808-04-29 00:00:00
er	O	O									1808-04-29 00:00:00
viele	O	O									1808-04-29 00:00:00
Jahre	O	O									1808-04-29 00:00:00
lang	O	O									1808-04-29 00:00:00
ein	O	O									1808-04-29 00:00:00
# segment_iiif_link											
Neutralitätssystem	O	O									1808-04-29 00:00:00
behauptet	O	O									1808-04-29 00:00:00
habe	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
bey	O	O									1808-04-29 00:00:00
dem	O	O									1808-04-29 00:00:00
er	O	O									1808-04-29 00:00:00
zu	O	O									1808-04-29 00:00:00
beharren	O	O									1808-04-29 00:00:00
# segment_iiif_link											
fest	O	O									1808-04-29 00:00:00
entschlossen	O	O									1808-04-29 00:00:00
sey	O	O									1808-04-29 00:00:00
;	O	O									1808-04-29 00:00:00
da	O	O									1808-04-29 00:00:00
sein	O	O									1808-04-29 00:00:00
Volk	O	O									1808-04-29 00:00:00
dadurch	O	O									1808-04-29 00:00:00
in	O	O									1808-04-29 00:00:00
einem	O	O									1808-04-29 00:00:00
blü	O	O									1808-04-29 00:00:00
¬	O	O									1808-04-29 00:00:00
# segment_iiif_link											
und	O	O									1808-04-29 00:00:00
dänischen	O	O									1808-04-29 00:00:00
Regierung	O	O									1808-04-29 00:00:00
statt	O	O									1808-04-29 00:00:00
gefunden	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
Ich	O	O									1808-04-29 00:00:00
sagte	O	O									1808-04-29 00:00:00
dar	O	O									1808-04-29 00:00:00
¬	O	O									1808-04-29 00:00:00
# segment_iiif_link											
auf	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
ich	O	O									1808-04-29 00:00:00
glaubte	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
daß	O	O									1808-04-29 00:00:00
der	O	O									1808-04-29 00:00:00
Lord	B-PERS	O									1808-04-29 00:00:00
Gower	I-PERS	O									1808-04-29 00:00:00
dem	O	O									1808-04-29 00:00:00
Kaiserl	O	O									1808-04-29 00:00:00
Mi	O	O									1808-04-29 00:00:00
¬	O	O									1808-04-29 00:00:00
# segment_iiif_link											
nisterium	O	O									1808-04-29 00:00:00
über	O	O									1808-04-29 00:00:00
diesen	O	O									1808-04-29 00:00:00
Gegenstand	O	O									1808-04-29 00:00:00
eine	O	O									1808-04-29 00:00:00
Note	O	O									1808-04-29 00:00:00
übergeben	O	O									1808-04-29 00:00:00
habe	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
# segment_iiif_link											
worauf	O	O									1808-04-29 00:00:00
Se	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
Majestät	O	O									1808-04-29 00:00:00
erwiederten	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
daß	O	O									1808-04-29 00:00:00
dies	O	O									1808-04-29 00:00:00
sich	O	O									1808-04-29 00:00:00
so	O	O									1808-04-29 00:00:00
verhalte	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
# segment_iiif_link											
daß	O	O									1808-04-29 00:00:00
aber	O	O									1808-04-29 00:00:00
der	O	O									1808-04-29 00:00:00
Inhalt	O	O									1808-04-29 00:00:00
der	O	O									1808-04-29 00:00:00
Note	O	O									1808-04-29 00:00:00
lächerlich	O	O									1808-04-29 00:00:00
sey	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
da	O	O									1808-04-29 00:00:00
solche	O	O									1808-04-29 00:00:00
we	O	O									1808-04-29 00:00:00
¬	O	O									1808-04-29 00:00:00
# segment_iiif_link											
der	O	O									1808-04-29 00:00:00
hinlängliche	O	O									1808-04-29 00:00:00
Auskunft	O	O									1808-04-29 00:00:00
enthalte	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
noch	O	O									1808-04-29 00:00:00
irgend	O	O									1808-04-29 00:00:00
eine	O	O									1808-04-29 00:00:00
Genug	O	O									1808-04-29 00:00:00
¬	O	O									1808-04-29 00:00:00
# segment_iiif_link											
thuung	O	O									1808-04-29 00:00:00
anbiete	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
Se	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
Kaiserl	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
Majestät	O	O									1808-04-29 00:00:00
sprachen	O	O									1808-04-29 00:00:00
darnächst	O	O									1808-04-29 00:00:00
# segment_iiif_link											
von	O	O									1808-04-29 00:00:00
der	O	O									1808-04-29 00:00:00
großen	O	O									1808-04-29 00:00:00
Betrübniß	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
die	O	O									1808-04-29 00:00:00
Ihnen	O	O									1808-04-29 00:00:00
durch	O	O									1808-04-29 00:00:00
unsern	O	O									1808-04-29 00:00:00
unver	O	O									1808-04-29 00:00:00
¬	O	O									1808-04-29 00:00:00
# segment_iiif_link											
antwortlichen	O	O									1808-04-29 00:00:00
Angriff	O	O									1808-04-29 00:00:00
verursacht	O	O									1808-04-29 00:00:00
worden	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
und	O	O									1808-04-29 00:00:00
daß	O	O									1808-04-29 00:00:00
nie	O	O									1808-04-29 00:00:00
et	O	O									1808-04-29 00:00:00
¬	O	O									1808-04-29 00:00:00
# segment_iiif_link											
was	O	O									1808-04-29 00:00:00
Aehnliches	O	O									1808-04-29 00:00:00
geschehen	O	O									1808-04-29 00:00:00
sey	O	O									1808-04-29 00:00:00
;	O	O									1808-04-29 00:00:00
daß	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
wenn	O	O									1808-04-29 00:00:00
ein	O	O									1808-04-29 00:00:00
solches	O	O									1808-04-29 00:00:00
Ver	O	O									1808-04-29 00:00:00
¬	O	O									1808-04-29 00:00:00
# segment_iiif_link											
fahren	O	O									1808-04-29 00:00:00
gelten	O	O									1808-04-29 00:00:00
sollte	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
alle	O	O									1808-04-29 00:00:00
Verhältnisse	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
die	O	O									1808-04-29 00:00:00
das	O	O									1808-04-29 00:00:00
Verfahren	O	O									1808-04-29 00:00:00
# segment_iiif_link											
der	O	O									1808-04-29 00:00:00
Nationen	O	O									1808-04-29 00:00:00
gegen	O	O									1808-04-29 00:00:00
einander	O	O									1808-04-29 00:00:00
bisher	O	O									1808-04-29 00:00:00
bestimmt	O	O									1808-04-29 00:00:00
hätten	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
zu	O	O									1808-04-29 00:00:00
# segment_iiif_link											
Grunde	O	O									1808-04-29 00:00:00
gehen	O	O									1808-04-29 00:00:00
würden	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
und	O	O									1808-04-29 00:00:00
daß	O	O									1808-04-29 00:00:00
in	O	O									1808-04-29 00:00:00
dem	O	O									1808-04-29 00:00:00
Falle	O	O									1808-04-29 00:00:00
ein	O	O									1808-04-29 00:00:00
jeder	O	O									1808-04-29 00:00:00
thun	O	O									1808-04-29 00:00:00
# segment_iiif_link											
könnte	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
was	O	O									1808-04-29 00:00:00
ihm	O	O									1808-04-29 00:00:00
beliebe	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
Se	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
Kaiserl	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
Majestät	O	O									1808-04-29 00:00:00
sagten	O	O									1808-04-29 00:00:00
mir	O	O									1808-04-29 00:00:00
# segment_iiif_link											
in	O	O									1808-04-29 00:00:00
den	O	O									1808-04-29 00:00:00
bestimmtesten	O	O									1808-04-29 00:00:00
Ausdrücken	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
mit	O	O									1808-04-29 00:00:00
dem	O	O									1808-04-29 00:00:00
festesten	O	O									1808-04-29 00:00:00
Tone	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
# segment_iiif_link											
daß	O	O									1808-04-29 00:00:00
er	O	O									1808-04-29 00:00:00
Genugthuung	O	O									1808-04-29 00:00:00
für	O	O									1808-04-29 00:00:00
diesen	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
ohne	O	O									1808-04-29 00:00:00
alle	O	O									1808-04-29 00:00:00
Veranlassung	O	O									1808-04-29 00:00:00
un	O	O									1808-04-29 00:00:00
¬	O	O									1808-04-29 00:00:00
# segment_iiif_link											
ternommenen	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
Angriff	O	O									1808-04-29 00:00:00
fordere	O	O									1808-04-29 00:00:00
;	O	O									1808-04-29 00:00:00
daß	O	O									1808-04-29 00:00:00
dies	O	O									1808-04-29 00:00:00
seine	O	O									1808-04-29 00:00:00
Pflicht	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
als	O	O									1808-04-29 00:00:00
# segment_iiif_link											
Kaiser	O	O									1808-04-29 00:00:00
von	O	O									1808-04-29 00:00:00
Rußland	B-LOC	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
sey	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
und	O	O									1808-04-29 00:00:00
daß	O	O									1808-04-29 00:00:00
er	O	O									1808-04-29 00:00:00
Genugthuung	O	O									1808-04-29 00:00:00
wolle	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
# segment_iiif_link											
Er	O	O									1808-04-29 00:00:00
fragte	O	O									1808-04-29 00:00:00
mich	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
ob	O	O									1808-04-29 00:00:00
ich	O	O									1808-04-29 00:00:00
wagen	O	O									1808-04-29 00:00:00
dürfe	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
über	O	O									1808-04-29 00:00:00
diesen	O	O									1808-04-29 00:00:00
Gegenstand	O	O									1808-04-29 00:00:00
# segment_iiif_link											
anderer	O	O									1808-04-29 00:00:00
Meynung	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
als	O	O									1808-04-29 00:00:00
er	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
zu	O	O									1808-04-29 00:00:00
seyn	O	O									1808-04-29 00:00:00
?	O	O									1808-04-29 00:00:00
Er	O	O									1808-04-29 00:00:00
sagte	O	O									1808-04-29 00:00:00
ferner	O	O									1808-04-29 00:00:00
;	O	O									1808-04-29 00:00:00
daß	O	O									1808-04-29 00:00:00
# segment_iiif_link											
die	O	O									1808-04-29 00:00:00
feyerlichsten	O	O									1808-04-29 00:00:00
Traktate	O	O									1808-04-29 00:00:00
und	O	O									1808-04-29 00:00:00
Verpflichtungen	O	O									1808-04-29 00:00:00
ihn	O	O									1808-04-29 00:00:00
mit	O	O									1808-04-29 00:00:00
Dä	O	O									1808-04-29 00:00:00
¬	O	O									1808-04-29 00:00:00
# segment_iiif_link											
nemark	O	O									1808-04-29 00:00:00
verbänden	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
und	O	O									1808-04-29 00:00:00
daß	O	O									1808-04-29 00:00:00
er	O	O									1808-04-29 00:00:00
entschlossen	O	O									1808-04-29 00:00:00
sey	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
solche	O	O									1808-04-29 00:00:00
zu	O	O									1808-04-29 00:00:00
# segment_iiif_link											
erfüllen	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
Se	O	O									1808-04-29 00:00:00
Kaiserl	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
Majestät	O	O									1808-04-29 00:00:00
fügten	O	O									1808-04-29 00:00:00
hinzu	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
er	O	O									1808-04-29 00:00:00
vermuthe	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
# segment_iiif_link											
wir	O	O									1808-04-29 00:00:00
dächten	O	O									1808-04-29 00:00:00
auf	O	O									1808-04-29 00:00:00
einen	O	O									1808-04-29 00:00:00
Angriff	O	O									1808-04-29 00:00:00
auf	O	O									1808-04-29 00:00:00
Kronstadt	O	O									1808-04-29 00:00:00
;	O	O									1808-04-29 00:00:00
daß	O	O									1808-04-29 00:00:00
er	O	O									1808-04-29 00:00:00
zwar	O	O									1808-04-29 00:00:00
den	O	O									1808-04-29 00:00:00
# segment_iiif_link											
Ausgang	O	O									1808-04-29 00:00:00
eines	O	O									1808-04-29 00:00:00
solchen	O	O									1808-04-29 00:00:00
Angriffs	O	O									1808-04-29 00:00:00
nicht	O	O									1808-04-29 00:00:00
vorhersehen	O	O									1808-04-29 00:00:00
könne	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
# segment_iiif_link											
daß	O	O									1808-04-29 00:00:00
er	O	O									1808-04-29 00:00:00
aber	O	O									1808-04-29 00:00:00
bis	O	O									1808-04-29 00:00:00
zum	O	O									1808-04-29 00:00:00
letzten	O	O									1808-04-29 00:00:00
Mann	O	O									1808-04-29 00:00:00
Widerstand	O	O									1808-04-29 00:00:00
leisten	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
und	O	O									1808-04-29 00:00:00
# segment_iiif_link											
sich	O	O									1808-04-29 00:00:00
des	O	O									1808-04-29 00:00:00
hohen	O	O									1808-04-29 00:00:00
Postens	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
worauf	O	O									1808-04-29 00:00:00
ihn	O	O									1808-04-29 00:00:00
die	O	O									1808-04-29 00:00:00
Vorsehung	O	O									1808-04-29 00:00:00
gestellt	O	O									1808-04-29 00:00:00
# segment_iiif_link											
habe	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
nicht	O	O									1808-04-29 00:00:00
unwürdig	O	O									1808-04-29 00:00:00
bezeigen	O	O									1808-04-29 00:00:00
wolle	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
—	O	O									1808-04-29 00:00:00
Ich	O	O									1808-04-29 00:00:00
antwortete	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
# segment_iiif_link											
ich	O	O									1808-04-29 00:00:00
hätte	O	O									1808-04-29 00:00:00
alle	O	O									1808-04-29 00:00:00
Ursache	O	O									1808-04-29 00:00:00
zu	O	O									1808-04-29 00:00:00
heffen	O	O									1808-04-29 00:00:00
und	O	O									1808-04-29 00:00:00
zu	O	O									1808-04-29 00:00:00
glauben	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
daß	O	O									1808-04-29 00:00:00
wir	O	O									1808-04-29 00:00:00
auf	O	O									1808-04-29 00:00:00
# segment_iiif_link											
Kronstadt	O	O									1808-04-29 00:00:00
keinen	O	O									1808-04-29 00:00:00
Angriff	O	O									1808-04-29 00:00:00
thun	O	O									1808-04-29 00:00:00
würden	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
Er	O	O									1808-04-29 00:00:00
entgegnete	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
# segment_iiif_link											
daß	O	O									1808-04-29 00:00:00
er	O	O									1808-04-29 00:00:00
darauf	O	O									1808-04-29 00:00:00
gefaßt	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
und	O	O									1808-04-29 00:00:00
sein	O	O									1808-04-29 00:00:00
Entschluß	O	O									1808-04-29 00:00:00
unerschütterlich	O	O									1808-04-29 00:00:00
sey	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
# segment_iiif_link											
Darauf	O	O									1808-04-29 00:00:00
endigte	O	O									1808-04-29 00:00:00
er	O	O									1808-04-29 00:00:00
das	O	O									1808-04-29 00:00:00
Gespräch	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
und	O	O									1808-04-29 00:00:00
wiederholte	O	O									1808-04-29 00:00:00
mit	O	O									1808-04-29 00:00:00
vielem	O	O									1808-04-29 00:00:00
# segment_iiif_link											
Nachdruck	O	O									1808-04-29 00:00:00
:	O	O									1808-04-29 00:00:00
„	O	O									1808-04-29 00:00:00
Daß	O	O									1808-04-29 00:00:00
er	O	O									1808-04-29 00:00:00
Genugthuung	O	O									1808-04-29 00:00:00
für	O	O									1808-04-29 00:00:00
Dänemark	B-LOC	B-ORG									1808-04-29 00:00:00
wolle	O	O									1808-04-29 00:00:00
# segment_iiif_link											
Der	O	O									1808-04-29 00:00:00
Freymüthige	O	O									1808-04-29 00:00:00
vom	O	O									1808-04-29 00:00:00
7	O	O									1808-04-29 00:00:00
.	O	O									1808-04-29 00:00:00
April	O	O									1808-04-29 00:00:00
enthält	O	O									1808-04-29 00:00:00
Folgendes	O	O									1808-04-29 00:00:00
:	O	O									1808-04-29 00:00:00
# segment_iiif_link											
Hamburger	O	O									1808-04-29 00:00:00
-	O	O									1808-04-29 00:00:00
Korrespondenten	O	O									1808-04-29 00:00:00
wird	O	O									1808-04-29 00:00:00
,	O	O									1808-04-29 00:00:00
von	O	O									1808-04-29 00:00:00
Petersburg	B-LOC	O									1808-04-29 00:00:00
aus	O	O									1808-04-29 00:00:00
